,庫房,料號,品名,數量,帳務日期,週,工作日,年
310,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/23,34,TRUE,2019
311,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/8/24,34,FALSE,2019
312,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/8/24,34,FALSE,2019
313,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/4,36,TRUE,2019
314,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/4,36,TRUE,2019
315,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/5,36,TRUE,2019
316,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/7,36,FALSE,2019
317,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/7,36,FALSE,2019
318,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/7,36,FALSE,2019
319,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/9,37,TRUE,2019
320,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/9,37,TRUE,2019
321,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/9,37,TRUE,2019
322,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/10,37,TRUE,2019
323,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/12,37,TRUE,2019
324,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/16,38,TRUE,2019
325,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/17,38,TRUE,2019
326,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/9/17,38,TRUE,2019
327,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/18,38,TRUE,2019
328,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/19,38,TRUE,2019
329,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/21,38,FALSE,2019
330,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/22,38,FALSE,2019
331,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/22,38,FALSE,2019
332,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/23,39,TRUE,2019
333,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/23,39,TRUE,2019
334,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/23,39,TRUE,2019
335,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/23,39,TRUE,2019
336,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/24,39,TRUE,2019
337,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/24,39,TRUE,2019
338,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/24,39,TRUE,2019
339,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/25,39,TRUE,2019
340,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/25,39,TRUE,2019
341,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/25,39,TRUE,2019
342,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/25,39,TRUE,2019
343,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/9/26,39,TRUE,2019
344,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/26,39,TRUE,2019
345,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/28,39,FALSE,2019
346,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/28,39,FALSE,2019
347,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/9/29,39,TRUE,2019
348,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/10/1,40,FALSE,2019
349,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/2,40,FALSE,2019
350,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/2,40,FALSE,2019
351,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/3,40,FALSE,2019
352,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/3,40,FALSE,2019
353,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/8,41,TRUE,2019
354,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/8,41,TRUE,2019
355,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/9,41,TRUE,2019
356,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/10,41,TRUE,2019
357,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/10,41,TRUE,2019
358,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/10,41,TRUE,2019
359,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/11,41,TRUE,2019
360,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/11,41,TRUE,2019
361,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/13,41,FALSE,2019
362,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/14,42,TRUE,2019
363,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/14,42,TRUE,2019
364,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/14,42,TRUE,2019
365,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/15,42,TRUE,2019
366,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/16,42,TRUE,2019
367,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/17,42,TRUE,2019
368,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/17,42,TRUE,2019
369,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/10/19,42,FALSE,2019
370,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/20,42,FALSE,2019
371,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/21,43,TRUE,2019
372,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/10/22,43,TRUE,2019
373,DLN5,B00206057,彈性繃帶-非滅菌,4,2019/10/22,43,TRUE,2019
374,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/23,43,TRUE,2019
375,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/23,43,TRUE,2019
376,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/24,43,TRUE,2019
377,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/24,43,TRUE,2019
378,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/24,43,TRUE,2019
379,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/24,43,TRUE,2019
380,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/25,43,TRUE,2019
381,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/25,43,TRUE,2019
382,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/26,43,FALSE,2019
383,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/10/26,43,FALSE,2019
384,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/27,43,FALSE,2019
385,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/28,44,TRUE,2019
386,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/28,44,TRUE,2019
387,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/29,44,TRUE,2019
388,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/29,44,TRUE,2019
389,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/29,44,TRUE,2019
390,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/30,44,TRUE,2019
391,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/10/30,44,TRUE,2019
392,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/30,44,TRUE,2019
393,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/31,44,TRUE,2019
394,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/31,44,TRUE,2019
395,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/10/31,44,TRUE,2019
396,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/2,44,FALSE,2019
397,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/2,44,FALSE,2019
398,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/3,44,FALSE,2019
399,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/4,45,TRUE,2019
400,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/5,45,TRUE,2019
401,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/6,45,TRUE,2019
402,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/6,45,TRUE,2019
403,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/8,45,TRUE,2019
404,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/8,45,TRUE,2019
405,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/10,45,FALSE,2019
406,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/11,46,TRUE,2019
407,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/12,46,TRUE,2019
408,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/14,46,TRUE,2019
409,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/14,46,TRUE,2019
410,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/14,46,TRUE,2019
411,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/14,46,TRUE,2019
412,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/15,46,TRUE,2019
413,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/16,46,FALSE,2019
414,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/16,46,FALSE,2019
415,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/17,46,FALSE,2019
416,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/17,46,FALSE,2019
417,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/19,47,TRUE,2019
418,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/19,47,TRUE,2019
419,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/19,47,TRUE,2019
420,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/19,47,TRUE,2019
421,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/20,47,TRUE,2019
422,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/20,47,TRUE,2019
423,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/11/21,47,TRUE,2019
424,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/21,47,TRUE,2019
425,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/21,47,TRUE,2019
426,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/21,47,TRUE,2019
427,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/22,47,TRUE,2019
428,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/23,47,FALSE,2019
429,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/25,48,TRUE,2019
430,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/26,48,TRUE,2019
431,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/26,48,TRUE,2019
432,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/11/26,48,TRUE,2019
433,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/11/30,48,FALSE,2019
434,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/1,48,FALSE,2019
435,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/2,49,TRUE,2019
436,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/2,49,TRUE,2019
437,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/2,49,TRUE,2019
438,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/3,49,TRUE,2019
439,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/3,49,TRUE,2019
440,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/4,49,TRUE,2019
441,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/4,49,TRUE,2019
442,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/4,49,TRUE,2019
443,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/4,49,TRUE,2019
444,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/5,49,TRUE,2019
445,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/5,49,TRUE,2019
446,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/5,49,TRUE,2019
447,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/5,49,TRUE,2019
448,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/6,49,TRUE,2019
449,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/6,49,TRUE,2019
450,DLN5,B00206057,彈性繃帶-非滅菌,3,2019/12/7,49,FALSE,2019
451,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/7,49,FALSE,2019
452,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/7,49,FALSE,2019
453,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/7,49,FALSE,2019
454,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/9,50,TRUE,2019
455,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/9,50,TRUE,2019
456,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/10,50,TRUE,2019
457,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/11,50,TRUE,2019
458,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/12,50,TRUE,2019
459,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/12,50,TRUE,2019
460,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/13,50,TRUE,2019
461,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/13,50,TRUE,2019
462,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/14,50,FALSE,2019
463,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/15,50,FALSE,2019
464,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/19,51,TRUE,2019
465,DLN5,B00206057,彈性繃帶-非滅菌,0,2019/12/19,51,TRUE,2019
466,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/19,51,TRUE,2019
467,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/19,51,TRUE,2019
468,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/19,51,TRUE,2019
469,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/20,51,TRUE,2019
470,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/23,52,TRUE,2019
471,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/25,52,TRUE,2019
472,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/26,52,TRUE,2019
473,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/27,52,TRUE,2019
474,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/27,52,TRUE,2019
475,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/27,52,TRUE,2019
476,DLN5,B00206057,彈性繃帶-非滅菌,2,2019/12/27,52,TRUE,2019
477,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/28,52,FALSE,2019
478,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/28,52,FALSE,2019
479,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/28,52,FALSE,2019
480,DLN5,B00206057,彈性繃帶-非滅菌,1,2019/12/28,52,FALSE,2019
481,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/1/1,1,FALSE,2020
482,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/1/2,1,TRUE,2020
483,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/1/2,1,TRUE,2020
484,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/3,1,TRUE,2020
485,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/5,1,FALSE,2020
486,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/5,1,FALSE,2020
487,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/1/7,2,TRUE,2020
488,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/8,2,TRUE,2020
489,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/8,2,TRUE,2020
490,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/12,2,FALSE,2020
491,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/13,3,TRUE,2020
492,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/1/14,3,TRUE,2020
493,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/14,3,TRUE,2020
494,DLN5,B00206057,彈性繃帶-非滅菌,3,2020/1/17,3,TRUE,2020
495,DLN5,B00206057,彈性繃帶-非滅菌,3,2020/1/18,3,FALSE,2020
496,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/19,3,TRUE,2020
497,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/1/19,3,TRUE,2020
498,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/19,3,TRUE,2020
499,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/19,3,TRUE,2020
500,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/20,4,TRUE,2020
501,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/20,4,TRUE,2020
502,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/20,4,TRUE,2020
503,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/20,4,TRUE,2020
504,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/21,4,TRUE,2020
505,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/21,4,TRUE,2020
506,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/1/21,4,TRUE,2020
507,DLN5,B00206057,彈性繃帶-非滅菌,0,2020/1/22,4,TRUE,2020
508,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/2,5,FALSE,2020
509,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/2/5,6,TRUE,2020
510,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/5,6,TRUE,2020
511,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/6,6,TRUE,2020
512,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/6,6,TRUE,2020
513,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/6,6,TRUE,2020
514,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/8,6,FALSE,2020
515,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/8,6,FALSE,2020
516,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/11,7,TRUE,2020
517,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/13,7,TRUE,2020
518,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/13,7,TRUE,2020
519,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/15,7,FALSE,2020
520,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/16,7,FALSE,2020
521,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/17,8,TRUE,2020
522,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/2/19,8,TRUE,2020
523,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/19,8,TRUE,2020
524,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/20,8,TRUE,2020
525,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/20,8,TRUE,2020
526,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/20,8,TRUE,2020
527,DLN5,B00206057,彈性繃帶-非滅菌,3,2020/2/20,8,TRUE,2020
528,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/20,8,TRUE,2020
529,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/2/21,8,TRUE,2020
530,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/2/21,8,TRUE,2020
531,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/2/22,8,FALSE,2020
532,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/2/22,8,FALSE,2020
533,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/22,8,FALSE,2020
534,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/24,9,TRUE,2020
535,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/24,9,TRUE,2020
536,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/25,9,TRUE,2020
537,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/25,9,TRUE,2020
538,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/27,9,TRUE,2020
539,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/27,9,TRUE,2020
540,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/27,9,TRUE,2020
541,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/27,9,TRUE,2020
542,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/2/29,9,FALSE,2020
543,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/3/3,10,TRUE,2020
544,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/3/4,10,TRUE,2020
545,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/5,10,TRUE,2020
546,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/5,10,TRUE,2020
547,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/5,10,TRUE,2020
548,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/6,10,TRUE,2020
549,DLN5,B00206057,彈性繃帶-非滅菌,3,2020/3/7,10,FALSE,2020
550,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/8,10,FALSE,2020
551,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/9,11,TRUE,2020
552,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/9,11,TRUE,2020
553,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/10,11,TRUE,2020
554,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/12,11,TRUE,2020
555,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/12,11,TRUE,2020
556,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/12,11,TRUE,2020
557,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/14,11,FALSE,2020
558,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/14,11,FALSE,2020
559,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/3/15,11,FALSE,2020
560,DLN5,B00206057,彈性繃帶-非滅菌,3,2020/3/16,12,TRUE,2020
561,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/17,12,TRUE,2020
562,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/18,12,TRUE,2020
563,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/3/18,12,TRUE,2020
564,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/19,12,TRUE,2020
565,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/3/21,12,FALSE,2020
566,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/22,12,FALSE,2020
567,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/22,12,FALSE,2020
568,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/23,13,TRUE,2020
569,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/23,13,TRUE,2020
570,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/24,13,TRUE,2020
571,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/3/24,13,TRUE,2020
572,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/28,13,FALSE,2020
573,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/29,13,FALSE,2020
574,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/30,14,TRUE,2020
575,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/3/31,14,TRUE,2020
576,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/2,14,TRUE,2020
577,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/2,14,TRUE,2020
578,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/2,14,TRUE,2020
579,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/5,14,FALSE,2020
580,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/8,15,TRUE,2020
581,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/9,15,TRUE,2020
582,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/10,15,TRUE,2020
583,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/10,15,TRUE,2020
584,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/10,15,TRUE,2020
585,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/11,15,FALSE,2020
586,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/11,15,FALSE,2020
587,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/4/12,15,FALSE,2020
588,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/12,15,FALSE,2020
589,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/13,16,TRUE,2020
590,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/4/14,16,TRUE,2020
591,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/14,16,TRUE,2020
592,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/16,16,TRUE,2020
593,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/16,16,TRUE,2020
594,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/17,16,TRUE,2020
595,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/18,16,FALSE,2020
596,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/19,16,FALSE,2020
597,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/19,16,FALSE,2020
598,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/4/23,17,TRUE,2020
599,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/24,17,TRUE,2020
600,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/29,18,TRUE,2020
601,DLN5,B00206057,彈性繃帶-非滅菌,4,2020/4/29,18,TRUE,2020
602,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/4/30,18,TRUE,2020
603,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/4/30,18,TRUE,2020
604,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/3,18,FALSE,2020
605,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/5,19,FALSE,2020
606,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/5,19,FALSE,2020
607,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/7,19,TRUE,2020
608,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/9,19,TRUE,2020
609,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/9,19,TRUE,2020
610,DLN5,B00206057,彈性繃帶-非滅菌,2,2020/5/9,19,TRUE,2020
611,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/10,19,FALSE,2020
612,DLN5,B00206057,彈性繃帶-非滅菌,1,2020/5/17,20,FALSE,2020
